cat,date,fcst
well-212,2048-08-01,614.2568784588868
well-212,2048-09-01,629.5733807545589
well-212,2048-10-01,641.6311757491083
well-212,2048-11-01,638.9442785460849
well-212,2048-12-01,650.7988597058187
well-212,2049-01-01,649.5380527157835
well-212,2049-02-01,651.1833898443413
well-212,2049-03-01,655.0565262505697
well-212,2049-04-01,665.3527272352533
well-212,2049-05-01,665.0398126547608
well-212,2049-06-01,687.8946493666134
well-212,2049-07-01,702.1122602736148
well-212,2049-08-01,711.2615733886884
well-212,2049-09-01,719.1228114689768
well-212,2049-10-01,709.3078247781217
well-212,2049-11-01,728.2857320897191
well-212,2049-12-01,716.978264307436
well-212,2050-01-01,718.6806481153646
well-213,2048-02-01,858.1213274715949
well-213,2048-03-01,863.0961128439569
well-213,2048-04-01,860.9263215800818
well-213,2048-05-01,851.7200912221641
well-213,2048-06-01,860.2497659899856
well-213,2048-07-01,868.5609008256181
well-213,2048-08-01,867.9922466834726
well-213,2048-09-01,890.5398854477053
well-213,2048-10-01,905.8249220572261
well-213,2048-11-01,908.2182055374203
well-213,2048-12-01,896.4750208133541
well-213,2049-01-01,909.3317121082644
well-213,2049-02-01,909.5859327402904
well-213,2049-03-01,924.5968637007998
well-213,2049-04-01,933.3646708552858
well-213,2049-05-01,922.9257148317536
well-213,2049-06-01,924.9766318036068
well-213,2049-07-01,916.2940543260468
well-213,2049-08-01,952.5853163469985
well-213,2049-09-01,970.7302633664871
well-213,2049-10-01,979.9751550585077
well-213,2049-11-01,1004.6629221890479
well-213,2049-12-01,1012.6684708468474
well-213,2050-01-01,1011.3079117060494
well-214,2048-02-01,940.7737410710412
well-214,2048-03-01,940.5279504544632
well-214,2048-04-01,929.585311591609
well-214,2048-05-01,935.7824372754479
well-214,2048-06-01,938.5663158225724
well-214,2048-07-01,942.8251293455481
well-214,2048-08-01,950.0518975916199
well-214,2048-09-01,966.4868037562906
well-214,2048-10-01,973.378266861828
well-214,2048-11-01,962.7472308213364
well-214,2048-12-01,986.1102712401673
well-214,2049-01-01,998.2222619215424
well-214,2049-02-01,1007.8463324593681
well-214,2049-03-01,1005.3986336560133
well-214,2049-04-01,1003.8840004003987
well-214,2049-05-01,1008.0400991079732
well-214,2049-06-01,1002.2862280422733
well-214,2049-07-01,1016.1303137888062
well-214,2049-08-01,1029.471295644884
well-214,2049-09-01,1034.865938289064
well-214,2049-10-01,1032.1352777248596
well-214,2049-11-01,1032.654932723769
well-214,2049-12-01,1034.335043604212
well-214,2050-01-01,1034.335043604212
well-215,2048-02-01,994.4589242807953
well-215,2048-03-01,1004.3935225253249
well-215,2048-04-01,996.6955281782275
well-215,2048-05-01,1012.3873860933088
well-215,2048-06-01,1012.5278172543365
well-215,2048-07-01,1013.3540864327583
well-215,2048-08-01,1016.2695171423977
well-215,2048-09-01,1023.2934021293202
well-215,2048-10-01,1026.084830056843
well-215,2048-11-01,1026.7526424535006
well-215,2048-12-01,1027.1503154620239
well-215,2049-01-01,1036.438081430136
well-215,2049-02-01,1024.499614669434
well-215,2049-03-01,1025.6548047937652
well-215,2049-04-01,1041.7499935831927
well-215,2049-05-01,1058.3533949183932
well-215,2049-06-01,1091.1094089554113
well-215,2049-07-01,1090.5038214219453
well-215,2049-08-01,1117.964792066528
well-215,2049-09-01,1095.6151390678924
well-215,2049-10-01,1137.8214467757095
well-215,2049-11-01,1162.973891160979
well-215,2049-12-01,1179.723000028484
well-215,2050-01-01,1177.1603194969289
well-216,2048-02-01,551.4233285643655
well-216,2048-03-01,565.0354568015755
well-216,2048-04-01,565.0354568015755
well-216,2048-05-01,564.296883840453
well-216,2048-06-01,569.7831705355645
well-216,2048-07-01,574.8642611128568
well-216,2048-08-01,571.1569595518055
well-216,2048-09-01,576.1299718229335
well-216,2048-10-01,573.5751507410436
well-216,2048-11-01,577.8196547813773
well-216,2048-12-01,565.383630157436
well-216,2049-01-01,563.6898961187713
well-216,2049-02-01,563.6898961187713
well-216,2049-03-01,562.8607967843507
well-216,2049-04-01,562.8983108460365
well-216,2049-05-01,565.0977067814118
well-216,2049-06-01,562.9438596860763
well-216,2049-07-01,566.887172402871
well-216,2049-08-01,580.102772537893
well-216,2049-09-01,595.1614159631915
well-216,2049-10-01,601.3708662740843
well-216,2049-11-01,596.6974705750648
well-216,2049-12-01,601.0339791679834
well-216,2050-01-01,602.5670756525893
well-217,2048-02-01,2615.823507452355
well-217,2048-03-01,2615.823507452355
well-217,2048-04-01,2615.823507452355
well-217,2048-05-01,2620.3645583395214
well-217,2048-06-01,2573.968418660574
well-217,2048-07-01,2575.267098246651
well-217,2048-08-01,2572.4324386481608
well-217,2048-09-01,2574.211772391899
well-217,2048-10-01,2577.558583983069
well-217,2048-11-01,2588.672151060207
well-217,2048-12-01,2606.7935261958964
well-217,2049-01-01,2627.8950678167193
well-217,2049-02-01,2639.645302722326
well-217,2049-03-01,2727.449268818851
well-217,2049-04-01,2735.732808625546
well-217,2049-05-01,2738.406858361357
well-217,2049-06-01,2746.4432991073727
well-217,2049-07-01,2767.1482086621036
well-217,2049-08-01,2764.21051494512
well-217,2049-09-01,2813.1932367486825
well-217,2049-10-01,2818.946049611585
well-217,2049-11-01,2824.169712865404
well-217,2049-12-01,2813.9306517267332
well-217,2050-01-01,2815.2864439096925
well-218,2048-02-01,1355.8934437904213
well-218,2048-03-01,1359.7254676841903
well-218,2048-04-01,1369.135860555251
well-218,2048-05-01,1367.2309128946495
well-218,2048-06-01,1370.2208141765625
well-218,2048-07-01,1360.4675466895262
well-218,2048-08-01,1365.5540968391228
well-218,2048-09-01,1370.9718693884008
well-218,2048-10-01,1371.4991753914874
well-218,2048-11-01,1370.660260237332
well-218,2048-12-01,1369.349140872717
well-218,2049-01-01,1376.790856349011
well-218,2049-02-01,1369.3276698457878
well-218,2049-03-01,1361.0899852676641
well-218,2049-04-01,1455.7860231813763
well-218,2049-05-01,1473.2944817948755
well-218,2049-06-01,1491.7612499433194
well-218,2049-07-01,1465.440622072978
well-218,2049-08-01,1483.5158652484092
well-218,2049-09-01,1483.634123151622
well-218,2049-10-01,1484.332671875779
well-218,2049-11-01,1491.7491218351388
well-218,2049-12-01,1491.6787212449594
well-218,2050-01-01,1491.6787212449594
well-219,2048-02-01,1291.1150699525945
well-219,2048-03-01,1296.4492147741068
well-219,2048-04-01,1293.6784979364968
well-219,2048-05-01,1297.7476906255677
well-219,2048-06-01,1299.2051969962972
well-219,2048-07-01,1295.2434301891717
well-219,2048-08-01,1303.121891019321
well-219,2048-09-01,1347.3565027060226
well-219,2048-10-01,1373.2295012270424
well-219,2048-11-01,1375.8993675514614
well-219,2048-12-01,1384.1675834552732
well-219,2049-01-01,1385.098300136809
well-219,2049-02-01,1393.5061012612769
well-219,2049-03-01,1424.6076441399782
well-219,2049-04-01,1422.6902486154254
well-219,2049-05-01,1424.9801069590208
well-219,2049-06-01,1409.3383414082277
well-219,2049-07-01,1405.5479676627374
well-219,2049-08-01,1418.987145251168
well-219,2049-09-01,1419.9570551352415
well-219,2049-10-01,1413.618919196736
well-219,2049-11-01,1405.726944428301
well-219,2049-12-01,1374.4401090812785
well-219,2050-01-01,1393.0160125842326
well-22,2048-02-01,1416.8827902655266
well-22,2048-03-01,1412.9694402418686
well-22,2048-04-01,1411.1573821191346
well-22,2048-05-01,1429.1269217152708
well-22,2048-06-01,1429.249072646991
well-22,2048-07-01,1429.2506143600285
well-22,2048-08-01,1428.984093202837
well-22,2048-09-01,1428.984093202837
well-22,2048-10-01,1428.5240891229828
well-22,2048-11-01,1428.5004580512123
well-22,2048-12-01,1432.3830864549186
well-22,2049-01-01,1435.8756308027432
well-22,2049-02-01,1437.833184929912
well-22,2049-03-01,1437.6478502541859
well-22,2049-04-01,1451.4455702479327
well-22,2049-05-01,1466.6616014293452
well-22,2049-06-01,1467.8279105259367
well-22,2049-07-01,1468.1474393601889
well-22,2049-08-01,1467.8714873804884
well-22,2049-09-01,1478.7900754686736
well-22,2049-10-01,1479.0596124661863
well-22,2049-11-01,1489.5783384463045
well-22,2049-12-01,1485.3750712917658
well-22,2050-01-01,1485.4916019324814
well-220,2048-02-01,127.71075109479357
well-220,2048-03-01,127.71075109479357
well-220,2048-04-01,127.71075109479357
well-220,2048-05-01,127.71075109479357
well-220,2048-06-01,127.71075109479357
well-220,2048-07-01,117.8059831037426
well-220,2048-08-01,116.87424466061198
well-220,2048-09-01,116.87424466061198
well-220,2048-10-01,113.2793948561349
well-220,2048-11-01,113.2793948561349
well-220,2048-12-01,113.2793948561349
well-220,2049-01-01,113.2793948561349
well-220,2049-02-01,111.24412416667552
well-220,2049-03-01,117.06704461264101
well-220,2049-04-01,116.54112626620523
well-220,2049-05-01,125.4076144776873
well-220,2049-06-01,128.6478559489236
well-220,2049-07-01,128.66772821095734
well-220,2049-08-01,124.0849508166073
well-220,2049-09-01,133.9117405700629
well-220,2049-10-01,134.23150571192176
well-220,2049-11-01,136.1999440458654
well-220,2049-12-01,132.99368624422394
well-220,2050-01-01,131.75039753537558
well-221,2048-02-01,929.0059875771774
well-221,2048-03-01,927.9953582119658
well-221,2048-04-01,929.0990758363223
well-221,2048-05-01,924.1057571932197
well-221,2048-06-01,917.7994837634315
well-221,2048-07-01,903.3408978049729
well-221,2048-08-01,904.4650337263267
well-221,2048-09-01,885.9361256511518
well-221,2048-10-01,917.8068192202796
well-221,2048-11-01,918.5897478005473
well-221,2048-12-01,905.4443185783477
well-221,2049-01-01,910.9474583123073
well-221,2049-02-01,908.7299335514679
well-221,2049-03-01,909.0476782137666
well-221,2049-04-01,908.4570073326203
well-221,2049-05-01,915.28004819575
well-221,2049-06-01,933.1764910700296
well-221,2049-07-01,933.1892591739796
well-221,2049-08-01,929.3766741251704
well-221,2049-09-01,926.8970705138315
well-221,2049-10-01,940.3842906719001
well-221,2049-11-01,940.3249822721034
well-221,2049-12-01,933.1786091674941
well-221,2050-01-01,933.989610857673
well-222,2048-02-01,776.3091425382888
well-222,2048-03-01,775.3057469852833
well-222,2048-04-01,776.5056690075719
well-222,2048-05-01,776.5193428628043
well-222,2048-06-01,774.28066202182
well-222,2048-07-01,776.4424083967862
well-222,2048-08-01,774.363771861444
well-222,2048-09-01,774.4413195909448
well-222,2048-10-01,764.2321558420072
well-222,2048-11-01,766.7409686273792
well-222,2048-12-01,768.7094069585578
well-222,2049-01-01,762.5832894097246
well-222,2049-02-01,766.8604923591784
well-222,2049-03-01,757.0226355116929
well-222,2049-04-01,757.4766016493845
well-222,2049-05-01,758.9977489958653
well-222,2049-06-01,768.835705877976
well-222,2049-07-01,768.057950910313
well-222,2049-08-01,769.3253212053751
well-222,2049-09-01,768.0469782789039
well-222,2049-10-01,766.3404064764527
well-222,2049-11-01,762.1012742186284
well-222,2049-12-01,758.0848332793945
well-222,2050-01-01,758.0848332793945
well-223,2048-02-01,1767.6755635049838
well-223,2048-03-01,1775.3905117867478
well-223,2048-04-01,1794.1996087719278
well-223,2048-05-01,1787.832596844874
well-223,2048-06-01,1799.8426590621318
well-223,2048-07-01,1767.6324354944604
well-223,2048-08-01,1794.8539093123036
well-223,2048-09-01,1821.5523070835118
well-223,2048-10-01,1842.1658300303116
well-223,2048-11-01,1834.7234737925428
well-223,2048-12-01,1872.7075159449687
well-223,2049-01-01,1895.2231057255487
well-223,2049-02-01,1940.762569727801
well-223,2049-03-01,1947.428813602631
well-223,2049-04-01,1957.8324152952193
well-223,2049-05-01,1955.105591260058
well-223,2049-06-01,1941.069030289569
well-223,2049-07-01,1941.4042336976956
well-223,2049-08-01,1943.6406536091101
well-223,2049-09-01,1959.8376093520062
well-223,2049-10-01,1982.9297416963163
well-223,2049-11-01,1978.4807516867722
well-223,2049-12-01,1977.089491823374
well-223,2050-01-01,1977.089491823374
well-224,2048-02-01,1007.4676834007878
well-224,2048-03-01,1005.8818749092275
well-224,2048-04-01,1005.6735261428912
well-224,2048-05-01,1002.5497339438489
well-224,2048-06-01,1004.4366187534876
well-224,2048-07-01,992.0573696671621
well-224,2048-08-01,999.1098192145151
well-224,2048-09-01,998.4908183395356
well-224,2048-10-01,985.1142556358706
well-224,2048-11-01,987.6554724566566
well-224,2048-12-01,987.3729297592345
well-224,2049-01-01,974.6953042768648
well-224,2049-02-01,974.2823829962958
well-224,2049-03-01,954.3850395578968
well-224,2049-04-01,956.174349628056
well-224,2049-05-01,964.4773085990025
well-224,2049-06-01,953.2752223919758
well-224,2049-07-01,970.0037290922281
well-224,2049-08-01,982.9608147141021
well-224,2049-09-01,1002.5021019745589
well-224,2049-10-01,1005.922654241317
well-224,2049-11-01,1025.872547319807
well-224,2049-12-01,1023.2262220996894
well-224,2050-01-01,1024.0372237898691
well-225,2048-02-01,1122.0450642545572
well-225,2048-03-01,1151.743148800953
well-225,2048-04-01,1150.1635624105702
well-225,2048-05-01,1141.9434647624926
well-225,2048-06-01,1135.8203128407285
well-225,2048-07-01,1134.569309260327
well-225,2048-08-01,1135.1096161501541
well-225,2048-09-01,1133.0176535593191
well-225,2048-10-01,1133.0176535593191
well-225,2048-11-01,1131.486509825529
well-225,2048-12-01,1130.9389081536046
well-225,2049-01-01,1130.7370916719724
well-225,2049-02-01,1135.216221233985
well-225,2049-03-01,1136.9210264222334
well-225,2049-04-01,1135.408454680146
well-225,2049-05-01,1145.524768123173
well-225,2049-06-01,1179.158639960162
well-225,2049-07-01,1186.0628095969103
well-225,2049-08-01,1185.039018842824
well-225,2049-09-01,1193.8725949955524
well-225,2049-10-01,1245.6760612445687
well-225,2049-11-01,1269.8855122307536
well-225,2049-12-01,1235.0226706584467
well-225,2050-01-01,1255.939577270283
well-226,2048-02-01,1001.5530113685094
well-226,2048-03-01,1006.0393479788744
well-226,2048-04-01,1009.7714338749385
well-226,2048-05-01,988.6624274415793
well-226,2048-06-01,989.6209269517154
well-226,2048-07-01,993.9197410699188
well-226,2048-08-01,974.3331932582513
well-226,2048-09-01,949.6773771221273
well-226,2048-10-01,948.1137567369043
well-226,2048-11-01,945.275821150396
well-226,2048-12-01,928.8947585709129
well-226,2049-01-01,926.683980864105
well-226,2049-02-01,931.0262599384232
well-226,2049-03-01,939.8484797877376
well-226,2049-04-01,914.1035353985773
well-226,2049-05-01,918.3798268790517
well-226,2049-06-01,921.8117672512486
well-226,2049-07-01,930.2733390389852
well-226,2049-08-01,919.2979931541879
well-226,2049-09-01,929.5902937293794
well-226,2049-10-01,922.8476186273456
well-226,2049-11-01,934.0213964618026
well-226,2049-12-01,938.1730990423373
well-226,2050-01-01,938.9841007325158
well-227,2048-02-01,109.38417849224997
well-227,2048-03-01,104.13376863974442
well-227,2048-04-01,104.13376863974442
well-227,2048-05-01,104.30042591058974
well-227,2048-06-01,107.15596830370329
well-227,2048-07-01,107.15596830370329
well-227,2048-08-01,107.00838586432673
well-227,2048-09-01,107.30182403934579
well-227,2048-10-01,107.65603888273915
well-227,2048-11-01,107.0055387218418
well-227,2048-12-01,107.0055387218418
well-227,2049-01-01,106.49869817066342
well-227,2049-02-01,112.71670709962312
well-227,2049-03-01,112.71670709962312
well-227,2049-04-01,114.68577783059355
well-227,2049-05-01,115.67005624043497
well-227,2049-06-01,116.16263739431955
well-227,2049-07-01,113.47800629321165
well-227,2049-08-01,113.47800629321165
well-227,2049-09-01,114.00286551095023
well-227,2049-10-01,113.90948656217729
well-227,2049-11-01,113.90948656217729
well-227,2049-12-01,111.4666144776845
well-227,2050-01-01,110.372090637928
well-228,2048-02-01,89.37241468337653
well-228,2048-03-01,89.37241468337653
well-228,2048-04-01,89.37241468337653
well-228,2048-05-01,89.37241059177117
well-228,2048-06-01,96.88232512492957
well-228,2048-07-01,96.88232512492957
well-228,2048-08-01,86.18040001169712
well-228,2048-09-01,86.18040001169712
well-228,2048-10-01,78.86501442417291
well-228,2048-11-01,74.99318672319343
well-228,2048-12-01,73.68838496003524
well-228,2049-01-01,75.80745599478972
well-228,2049-02-01,75.93197952687179
well-228,2049-03-01,76.21599685183442
well-228,2049-04-01,75.60028560274203
well-228,2049-05-01,76.89139876677453
well-228,2049-06-01,79.44593419816445
well-228,2049-07-01,85.41562721219657
well-228,2049-08-01,83.13568811850968
well-228,2049-09-01,83.13568811850968
well-228,2049-10-01,83.04230916973674
well-228,2049-11-01,83.04230916973674
well-228,2049-12-01,80.88599689738709
well-228,2050-01-01,79.64963304971721
well-229,2048-02-01,1240.9424517331327
well-229,2048-03-01,1248.4356594323021
well-229,2048-04-01,1257.2574603369362
well-229,2048-05-01,1257.9188775297152
well-229,2048-06-01,1272.3687215291109
well-229,2048-07-01,1244.1374811413557
well-229,2048-08-01,1252.6370521134215
well-229,2048-09-01,1284.603620326498
well-229,2048-10-01,1284.1223700184278
well-229,2048-11-01,1301.3376381648832
well-229,2048-12-01,1338.7083576741102
well-229,2049-01-01,1331.4381687150099
well-229,2049-02-01,1337.4893531613216
well-229,2049-03-01,1366.2669077602
well-229,2049-04-01,1366.0808058903895
well-229,2049-05-01,1358.541487082242
well-229,2049-06-01,1361.7792365796329
well-229,2049-07-01,1367.8937418908345
well-229,2049-08-01,1361.8364119346406
well-229,2049-09-01,1345.6237009731192
well-229,2049-10-01,1351.0678481784305
well-229,2049-11-01,1381.3122167826048
well-229,2049-12-01,1382.930056205903
well-229,2050-01-01,1382.7314289186797
well-23,2048-02-01,1140.772400740074
well-23,2048-03-01,1135.792472360496
well-23,2048-04-01,1136.1176612956142
well-23,2048-05-01,1141.0445834050902
well-23,2048-06-01,1141.6068110955089
well-23,2048-07-01,1140.7947596709587
well-23,2048-08-01,1138.2774518316985
well-23,2048-09-01,1105.5239164465615
well-23,2048-10-01,1115.2855948609636
well-23,2048-11-01,1116.9507630782841
well-23,2048-12-01,1121.186293838166
well-23,2049-01-01,1121.186293838166
well-23,2049-02-01,1153.8339728340252
well-23,2049-03-01,1162.0413464847438
well-23,2049-04-01,1161.7487430262104
well-23,2049-05-01,1178.669538907764
well-23,2049-06-01,1167.0283795886876
well-23,2049-07-01,1167.0283795886876
well-23,2049-08-01,1176.8150251327472
well-23,2049-09-01,1175.8995362953503
well-23,2049-10-01,1173.5871510761506
well-23,2049-11-01,1176.337106880084
well-23,2049-12-01,1176.665359285598
well-23,2050-01-01,1176.665359285598
well-230,2048-02-01,1727.743736061553
well-230,2048-03-01,1734.4992104460498
well-230,2048-04-01,1729.3757597719027
well-230,2048-05-01,1729.3757597719027
well-230,2048-06-01,1733.2027467427106
well-230,2048-07-01,1733.2027467427106
well-230,2048-08-01,1756.698602089029
well-230,2048-09-01,1764.5169513029123
well-230,2048-10-01,1781.364009251373
well-230,2048-11-01,1780.4578615746914
well-230,2048-12-01,1783.4206764014998
well-230,2049-01-01,1781.79328556267
well-230,2049-02-01,1810.1546463177863
well-230,2049-03-01,1852.763349896981
well-230,2049-04-01,1877.641673412552
well-230,2049-05-01,1898.8564253383904
well-230,2049-06-01,1882.78900489739
well-230,2049-07-01,1886.0886229534826
well-230,2049-08-01,1894.9047874043588
well-230,2049-09-01,1906.7580100033242
well-230,2049-10-01,1910.0051279415081
well-230,2049-11-01,1883.8701900186459
well-230,2049-12-01,1896.4022591430578
well-230,2050-01-01,1896.2075712411415
well-231,2048-02-01,1096.8624401236677
well-231,2048-03-01,1089.2235741428792
well-231,2048-04-01,1089.100624003663
well-231,2048-05-01,1095.947352701486
well-231,2048-06-01,1113.6706856402648
well-231,2048-07-01,1111.244252936096
well-231,2048-08-01,1115.3515902081904
well-231,2048-09-01,1113.6455514188324
well-231,2048-10-01,1121.855436490728
well-231,2048-11-01,1121.476123519135
well-231,2048-12-01,1119.201811332732
well-231,2049-01-01,1120.6595988586375
well-231,2049-02-01,1105.1729863580765
well-231,2049-03-01,1111.2057300398794
well-231,2049-04-01,1090.5642666998835
well-231,2049-05-01,1067.8535497879486
well-231,2049-06-01,1096.14334242279
well-231,2049-07-01,1124.6276490097964
well-231,2049-08-01,1107.717816497857
well-231,2049-09-01,1136.6217295992653
well-231,2049-10-01,1103.5406038175547
well-231,2049-11-01,1162.3557677877807
well-231,2049-12-01,1163.9695915491227
well-231,2050-01-01,1162.995141218408
well-232,2048-02-01,1137.897708310559
well-232,2048-03-01,1136.6953916858813
well-232,2048-04-01,1141.5967187759882
well-232,2048-05-01,1140.0512675581924
well-232,2048-06-01,1161.1371682526885
well-232,2048-07-01,1143.7837779765464
well-232,2048-08-01,1118.7385794219217
well-232,2048-09-01,1066.323545321869
well-232,2048-10-01,1071.3579051513584
well-232,2048-11-01,1052.0927602173279
well-232,2048-12-01,1053.9198742323329
well-232,2049-01-01,1026.3667145927468
well-232,2049-02-01,1027.8401938788631
well-232,2049-03-01,1028.3014387465016
well-232,2049-04-01,1016.0782112704351
well-232,2049-05-01,1030.9472156713591
well-232,2049-06-01,1015.519939991828
well-232,2049-07-01,1006.3105816690568
well-232,2049-08-01,999.7765351269744
well-232,2049-09-01,1012.2950428188927
well-232,2049-10-01,997.9632096582025
well-232,2049-11-01,1018.9856869960362
well-232,2049-12-01,1020.6232197986172
well-232,2050-01-01,1020.6232197986172
well-233,2048-02-01,1993.9441568908903
well-233,2048-03-01,1993.9441568908903
well-233,2048-04-01,1993.6321586862866
well-233,2048-05-01,2027.0663563646726
well-233,2048-06-01,2028.4274629968904
well-233,2048-07-01,2029.1391703480795
well-233,2048-08-01,1989.4440718726646
well-233,2048-09-01,1978.197436075709
well-233,2048-10-01,1978.197436075709
well-233,2048-11-01,1978.8281664774781
well-233,2048-12-01,1990.0748022744338
well-233,2049-01-01,2029.1391703480795
well-233,2049-02-01,2041.4411687032175
well-233,2049-03-01,2050.7846255278905
well-233,2049-04-01,2048.119654870938
well-233,2049-05-01,2044.2427325252027
well-233,2049-06-01,2075.5937197490784
well-233,2049-07-01,2062.722610489021
well-233,2049-08-01,2076.2779292586138
well-233,2049-09-01,2087.025411213091
well-233,2049-10-01,2076.084925919663
well-233,2049-11-01,2109.810399277221
well-233,2049-12-01,2120.333553635285
well-233,2050-01-01,2114.588271039479
well-234,2048-02-01,393.0320274951573
well-234,2048-03-01,391.97535323155535
well-234,2048-04-01,397.3347068297179
well-234,2048-05-01,397.33298378849827
well-234,2048-06-01,398.5027569084118
well-234,2048-07-01,397.2794473771253
well-234,2048-08-01,397.1446287225506
well-234,2048-09-01,397.5222525944506
well-234,2048-10-01,396.5629437908633
well-234,2048-11-01,384.41657426052643
well-234,2048-12-01,378.67747277065337
well-234,2049-01-01,373.17442640358024
well-234,2049-02-01,366.85023845838475
well-234,2049-03-01,367.48411052287594
well-234,2049-04-01,367.32458376757626
well-234,2049-05-01,363.0122857675728
well-234,2049-06-01,358.5838731204564
well-234,2049-07-01,358.68407848628766
well-234,2049-08-01,364.6282269274638
well-234,2049-09-01,364.6808391692927
well-234,2049-10-01,367.18661307440726
well-234,2049-11-01,372.53778339179377
well-234,2049-12-01,369.5256505213559
well-234,2050-01-01,368.17368155761477
well-235,2048-02-01,11.173294563844506
well-235,2048-03-01,11.173294563844506
well-235,2048-04-01,11.173294563844506
well-235,2048-05-01,11.272219391827099
well-235,2048-06-01,11.272219391827099
well-235,2048-07-01,11.272219391827099
well-235,2048-08-01,11.272219391827099
well-235,2048-09-01,11.272219391827099
well-235,2048-10-01,16.41982560610712
well-235,2048-11-01,16.41982560610712
well-235,2048-12-01,16.41982560610712
well-235,2049-01-01,15.781010918189248
well-235,2049-02-01,15.781010918189248
well-235,2049-03-01,15.781010918189248
well-235,2049-04-01,17.09464493211496
well-235,2049-05-01,17.09464493211496
well-235,2049-06-01,17.09464493211496
well-235,2049-07-01,17.191971986863862
well-235,2049-08-01,17.191971986863862
well-235,2049-09-01,15.966552752902183
well-235,2049-10-01,15.488436040540387
well-235,2049-11-01,15.488436040540387
well-235,2049-12-01,14.277092078494489
well-235,2050-01-01,11.54460919943402
well-236,2048-02-01,344.7184156386655
well-236,2048-03-01,344.7184156386655
well-236,2048-04-01,348.5921485057767
well-236,2048-05-01,349.0814897164682
well-236,2048-06-01,349.0814897164682
well-236,2048-07-01,351.3965094503638
well-236,2048-08-01,351.7574297417971
well-236,2048-09-01,351.7574297417971
well-236,2048-10-01,351.7574297417971
well-236,2048-11-01,352.572234630051
well-236,2048-12-01,354.20991806073647
well-236,2049-01-01,354.3425201603895
well-236,2049-02-01,352.98142163690505
well-236,2049-03-01,352.98142163690505
well-236,2049-04-01,352.98142163690505
well-236,2049-05-01,352.0072030256138
well-236,2049-06-01,359.7148753627799
well-236,2049-07-01,364.1729250506501
well-236,2049-08-01,363.6231826484423
well-236,2049-09-01,364.1076222676348
well-236,2049-10-01,363.5241898772236
well-236,2049-11-01,362.8797111674549
well-236,2049-12-01,359.0082324222938
well-236,2050-01-01,357.79913683947194
well-237,2048-02-01,2229.3050314808593
well-237,2048-03-01,2286.814386125786
well-237,2048-04-01,2228.1996403403396
well-237,2048-05-01,2209.2981346644847
well-237,2048-06-01,2192.162298125916
well-237,2048-07-01,2184.197274500647
well-237,2048-08-01,2158.1928034714692
well-237,2048-09-01,2166.4300495827392
well-237,2048-10-01,2189.7152468848662
well-237,2048-11-01,2167.9405207059294
well-237,2048-12-01,1984.2340109654908
well-237,2049-01-01,1931.243987365639
well-237,2049-02-01,1937.2703083374254
well-237,2049-03-01,1928.598952028387
well-237,2049-04-01,1936.0928492003843
well-237,2049-05-01,1942.318862759959
well-237,2049-06-01,1919.9434632484617
well-237,2049-07-01,2005.3293966447934
well-237,2049-08-01,2045.6096204081307
well-237,2049-09-01,2041.0598250169926
well-237,2049-10-01,2057.9885340422366
well-237,2049-11-01,2071.399244341624
well-237,2049-12-01,2073.953814682506
well-237,2050-01-01,2071.115276156017
well-238,2048-02-01,1417.1146106328001
well-238,2048-03-01,1423.7633820617052
well-238,2048-04-01,1412.5803843039012
well-238,2048-05-01,1419.5291915200464
well-238,2048-06-01,1427.00967807099
well-238,2048-07-01,1425.7068272174236
well-238,2048-08-01,1417.532223640456
well-238,2048-09-01,1413.673701898989
well-238,2048-10-01,1400.8419347565066
well-238,2048-11-01,1421.7483339603602
well-238,2048-12-01,1395.7003914517995
well-238,2049-01-01,1360.318268204995
well-238,2049-02-01,1303.1556037689925
well-238,2049-03-01,1253.9488291499574
well-238,2049-04-01,1247.1637102748386
well-238,2049-05-01,1230.9546219653755
well-238,2049-06-01,1211.3906190530479
well-238,2049-07-01,1162.3904313377752
well-238,2049-08-01,1198.2892273332404
well-238,2049-09-01,1247.725593886004
well-238,2049-10-01,1240.1335908537887
well-238,2049-11-01,1268.141554619795
well-238,2049-12-01,1264.1860953624227
well-238,2050-01-01,1265.9369009820489
well-239,2048-02-01,1678.0526459505202
well-239,2048-03-01,1659.7916765981643
well-239,2048-04-01,1659.7916765981643
well-239,2048-05-01,1660.6019277403855
well-239,2048-06-01,1650.5073292256523
well-239,2048-07-01,1629.4410078104363
well-239,2048-08-01,1634.3373120885428
well-239,2048-09-01,1659.2236989966002
well-239,2048-10-01,1531.5764836027784
well-239,2048-11-01,1473.2175271013248
well-239,2048-12-01,1491.3236921987136
well-239,2049-01-01,1472.2910764815115
well-239,2049-02-01,1473.9900255338614
well-239,2049-03-01,1486.9939232001764
well-239,2049-04-01,1465.4173158976037
well-239,2049-05-01,1447.7702424826516
well-239,2049-06-01,1491.7733902238247
well-239,2049-07-01,1490.003308707943
well-239,2049-08-01,1484.3891517546072
well-239,2049-09-01,1490.0569373067933
well-239,2049-10-01,1495.1509172756269
well-239,2049-11-01,1503.5608605097968
well-239,2049-12-01,1508.0563965970398
well-239,2050-01-01,1507.8112633112326
well-24,2048-02-01,3217.251749077535
well-24,2048-03-01,3210.673624336468
well-24,2048-04-01,3222.1873945574976
well-24,2048-05-01,3224.3129598352753
well-24,2048-06-01,3224.7615166617043
well-24,2048-07-01,3224.7615166617043
well-24,2048-08-01,3225.102656519017
