cat,date,fcst
well-150,2049-12-01,883.32
well-150,2050-01-01,883.36
well-151,2048-02-01,682.33
well-151,2048-03-01,675.75
well-151,2048-04-01,634.85
well-151,2048-05-01,626.99
well-151,2048-06-01,614.89
well-151,2048-07-01,610.3
well-151,2048-08-01,613.45
well-151,2048-09-01,621.4
well-151,2048-10-01,628.81
well-151,2048-11-01,624.57
well-151,2048-12-01,622.78
well-151,2049-01-01,614.58
well-151,2049-02-01,602.97
well-151,2049-03-01,593.12
well-151,2049-04-01,592.67
well-151,2049-05-01,577.67
well-151,2049-06-01,564.77
well-151,2049-07-01,560.97
well-151,2049-08-01,559.19
well-151,2049-09-01,572.03
well-151,2049-10-01,560.1
well-151,2049-11-01,510.35
well-151,2049-12-01,517.24
well-151,2050-01-01,515.69
well-152,2048-02-01,810.92
well-152,2048-03-01,808.22
well-152,2048-04-01,784.71
well-152,2048-05-01,780.86
well-152,2048-06-01,771.26
well-152,2048-07-01,770.55
well-152,2048-08-01,770.22
well-152,2048-09-01,767.92
well-152,2048-10-01,769.62
well-152,2048-11-01,758.49
well-152,2048-12-01,771.77
well-152,2049-01-01,773.02
well-152,2049-02-01,772.68
well-152,2049-03-01,760.5
well-152,2049-04-01,768.79
well-152,2049-05-01,766.92
well-152,2049-06-01,772.4
well-152,2049-07-01,771.48
well-152,2049-08-01,774.89
well-152,2049-09-01,773.75
well-152,2049-10-01,773.42
well-152,2049-11-01,772.9
well-152,2049-12-01,749.68
well-152,2050-01-01,746.86
well-153,2048-02-01,505.89
well-153,2048-03-01,520.15
well-153,2048-04-01,528.86
well-153,2048-05-01,528.86
well-153,2048-06-01,524.13
well-153,2048-07-01,529.02
well-153,2048-08-01,521.39
well-153,2048-09-01,518.1
well-153,2048-10-01,513.36
well-153,2048-11-01,512.46
well-153,2048-12-01,511.82
well-153,2049-01-01,510.86
well-153,2049-02-01,518.18
well-153,2049-03-01,518.4
well-153,2049-04-01,518.85
well-153,2049-05-01,527.8
well-153,2049-06-01,530.24
well-153,2049-07-01,511.07
well-153,2049-08-01,529.7
well-153,2049-09-01,554.86
well-153,2049-10-01,558.95
well-153,2049-11-01,564.4
well-153,2049-12-01,573.52
well-153,2050-01-01,570.44
well-154,2048-02-01,1046.8
well-154,2048-03-01,1045.08
well-154,2048-04-01,1058.86
well-154,2048-05-01,1065.43
well-154,2048-06-01,1061.28
well-154,2048-07-01,1061.28
well-154,2048-08-01,1085.13
well-154,2048-09-01,1085.33
well-154,2048-10-01,1089.64
well-154,2048-11-01,1095.63
well-154,2048-12-01,1095.35
well-154,2049-01-01,1114.47
well-154,2049-02-01,1097.32
well-154,2049-03-01,1121.24
well-154,2049-04-01,1102.1
well-154,2049-05-01,1114.46
well-154,2049-06-01,1088.66
well-154,2049-07-01,1072.94
well-154,2049-08-01,1091.09
well-154,2049-09-01,1110.64
well-154,2049-10-01,1110.64
well-154,2049-11-01,1107.91
well-154,2049-12-01,1104.31
well-154,2050-01-01,1116.29
well-155,2048-02-01,1462.74
well-155,2048-03-01,1462.74
well-155,2048-04-01,1467.19
well-155,2048-05-01,1490.36
well-155,2048-06-01,1491.18
well-155,2048-07-01,1491.18
well-155,2048-08-01,1488.47
well-155,2048-09-01,1491.68
well-155,2048-10-01,1491.68
well-155,2048-11-01,1491.68
well-155,2048-12-01,1495.27
well-155,2049-01-01,1487.12
well-155,2049-02-01,1487.12
well-155,2049-03-01,1506.08
well-155,2049-04-01,1509.6
well-155,2049-05-01,1504.7
well-155,2049-06-01,1506.43
well-155,2049-07-01,1504.47
well-155,2049-08-01,1532.66
well-155,2049-09-01,1533.0
well-155,2049-10-01,1562.96
well-155,2049-11-01,1584.96
well-155,2049-12-01,1586.25
well-155,2050-01-01,1587.62
well-156,2048-02-01,1016.65
well-156,2048-03-01,1011.68
well-156,2048-04-01,1015.95
well-156,2048-05-01,1005.97
well-156,2048-06-01,978.58
well-156,2048-07-01,977.93
well-156,2048-08-01,977.31
well-156,2048-09-01,939.77
well-156,2048-10-01,934.18
well-156,2048-11-01,926.94
well-156,2048-12-01,908.83
well-156,2049-01-01,907.81
well-156,2049-02-01,891.85
well-156,2049-03-01,881.08
well-156,2049-04-01,892.16
well-156,2049-05-01,881.05
well-156,2049-06-01,875.81
well-156,2049-07-01,852.64
well-156,2049-08-01,855.14
well-156,2049-09-01,856.6
well-156,2049-10-01,883.08
well-156,2049-11-01,857.06
well-156,2049-12-01,854.29
well-156,2050-01-01,855.27
well-157,2048-02-01,685.37
well-157,2048-03-01,684.46
well-157,2048-04-01,669.89
well-157,2048-05-01,669.29
well-157,2048-06-01,668.05
well-157,2048-07-01,669.7
well-157,2048-08-01,669.65
well-157,2048-09-01,609.95
well-157,2048-10-01,584.5
well-157,2048-11-01,567.74
well-157,2048-12-01,562.53
well-157,2049-01-01,552.93
well-157,2049-02-01,545.42
well-157,2049-03-01,531.41
well-157,2049-04-01,536.94
well-157,2049-05-01,533.37
well-157,2049-06-01,520.32
well-157,2049-07-01,499.76
well-157,2049-08-01,494.23
well-157,2049-09-01,496.72
well-157,2049-10-01,486.22
well-157,2049-11-01,470.58
well-157,2049-12-01,457.94
well-157,2050-01-01,455.13
well-158,2048-02-01,609.9
well-158,2048-03-01,611.19
well-158,2048-04-01,615.77
well-158,2048-05-01,619.55
well-158,2048-06-01,626.88
well-158,2048-07-01,618.42
well-158,2048-08-01,616.99
well-158,2048-09-01,617.37
well-158,2048-10-01,609.95
well-158,2048-11-01,607.29
well-158,2048-12-01,599.21
well-158,2049-01-01,593.71
well-158,2049-02-01,591.71
well-158,2049-03-01,589.13
well-158,2049-04-01,574.18
well-158,2049-05-01,565.04
well-158,2049-06-01,574.76
well-158,2049-07-01,589.59
well-158,2049-08-01,591.23
well-158,2049-09-01,564.2
well-158,2049-10-01,592.81
well-158,2049-11-01,609.16
well-158,2049-12-01,628.01
well-158,2050-01-01,624.44
well-159,2048-02-01,1422.24
well-159,2048-03-01,1451.45
well-159,2048-04-01,1455.9
well-159,2048-05-01,1455.72
well-159,2048-06-01,1464.7
well-159,2048-07-01,1462.94
well-159,2048-08-01,1489.91
well-159,2048-09-01,1507.05
well-159,2048-10-01,1507.05
well-159,2048-11-01,1499.02
well-159,2048-12-01,1502.26
well-159,2049-01-01,1494.93
well-159,2049-02-01,1497.73
well-159,2049-03-01,1494.63
well-159,2049-04-01,1502.41
well-159,2049-05-01,1502.75
well-159,2049-06-01,1496.45
well-159,2049-07-01,1487.65
well-159,2049-08-01,1475.3
well-159,2049-09-01,1498.27
well-159,2049-10-01,1571.17
well-159,2049-11-01,1549.48
well-159,2049-12-01,1583.83
well-159,2050-01-01,1598.08
well-16,2048-02-01,897.72
well-16,2048-03-01,897.72
well-16,2048-04-01,895.39
well-16,2048-05-01,895.39
well-16,2048-06-01,898.65
well-16,2048-07-01,898.65
well-16,2048-08-01,896.8
well-16,2048-09-01,893.63
well-16,2048-10-01,904.26
well-16,2048-11-01,909.86
well-16,2048-12-01,910.09
well-16,2049-01-01,906.84
well-16,2049-02-01,899.07
well-16,2049-03-01,906.35
well-16,2049-04-01,902.69
well-16,2049-05-01,916.98
well-16,2049-06-01,947.93
well-16,2049-07-01,983.31
well-16,2049-08-01,1009.99
well-16,2049-09-01,992.63
well-16,2049-10-01,968.83
well-16,2049-11-01,1013.4
well-16,2049-12-01,1020.06
well-16,2050-01-01,1045.71
well-160,2048-02-01,767.5
well-160,2048-03-01,769.65
well-160,2048-04-01,766.94
well-160,2048-05-01,767.52
well-160,2048-06-01,764.82
well-160,2048-07-01,764.28
well-160,2048-08-01,764.27
well-160,2048-09-01,765.98
well-160,2048-10-01,763.93
well-160,2048-11-01,778.74
well-160,2048-12-01,778.83
well-160,2049-01-01,768.65
well-160,2049-02-01,779.39
well-160,2049-03-01,768.65
well-160,2049-04-01,764.75
well-160,2049-05-01,767.79
well-160,2049-06-01,778.52
well-160,2049-07-01,767.79
well-160,2049-08-01,781.95
well-160,2049-09-01,785.49
well-160,2049-10-01,765.62
well-160,2049-11-01,755.39
well-160,2049-12-01,746.66
well-160,2050-01-01,745.7
well-161,2048-02-01,767.39
well-161,2048-03-01,783.58
well-161,2048-04-01,786.78
well-161,2048-05-01,792.52
well-161,2048-06-01,778.3
well-161,2048-07-01,760.78
well-161,2048-08-01,752.32
well-161,2048-09-01,747.1
well-161,2048-10-01,743.59
well-161,2048-11-01,712.19
well-161,2048-12-01,713.62
well-161,2049-01-01,706.42
well-161,2049-02-01,699.73
well-161,2049-03-01,684.41
well-161,2049-04-01,672.15
well-161,2049-05-01,668.22
well-161,2049-06-01,665.21
well-161,2049-07-01,653.62
well-161,2049-08-01,635.61
well-161,2049-09-01,660.92
well-161,2049-10-01,669.94
well-161,2049-11-01,708.26
well-161,2049-12-01,672.94
well-161,2050-01-01,671.62
well-162,2048-02-01,1243.83
well-162,2048-03-01,1245.38
well-162,2048-04-01,1243.16
well-162,2048-05-01,1245.42
well-162,2048-06-01,1248.56
well-162,2048-07-01,1237.16
well-162,2048-08-01,1257.47
well-162,2048-09-01,1257.47
well-162,2048-10-01,1264.12
well-162,2048-11-01,1264.49
well-162,2048-12-01,1278.34
well-162,2049-01-01,1276.62
well-162,2049-02-01,1282.39
well-162,2049-03-01,1279.56
well-162,2049-04-01,1273.64
well-162,2049-05-01,1265.4
well-162,2049-06-01,1268.64
well-162,2049-07-01,1278.96
well-162,2049-08-01,1293.85
well-162,2049-09-01,1287.98
well-162,2049-10-01,1265.94
well-162,2049-11-01,1289.74
well-162,2049-12-01,1288.18
well-162,2050-01-01,1288.04
well-163,2048-02-01,1549.5
well-163,2048-03-01,1558.24
well-163,2048-04-01,1564.15
well-163,2048-05-01,1557.76
well-163,2048-06-01,1565.47
well-163,2048-07-01,1561.99
well-163,2048-08-01,1562.2
well-163,2048-09-01,1557.52
well-163,2048-10-01,1557.67
well-163,2048-11-01,1553.09
well-163,2048-12-01,1553.09
well-163,2049-01-01,1570.03
well-163,2049-02-01,1567.71
well-163,2049-03-01,1581.41
well-163,2049-04-01,1576.11
well-163,2049-05-01,1567.72
well-163,2049-06-01,1623.05
well-163,2049-07-01,1625.56
well-163,2049-08-01,1674.81
well-163,2049-09-01,1671.03
well-163,2049-10-01,1677.59
well-163,2049-11-01,1645.05
well-163,2049-12-01,1702.14
well-163,2050-01-01,1709.9
well-164,2048-02-01,848.31
well-164,2048-03-01,851.27
well-164,2048-04-01,843.95
well-164,2048-05-01,864.93
well-164,2048-06-01,857.3
well-164,2048-07-01,855.71
well-164,2048-08-01,857.59
well-164,2048-09-01,862.63
well-164,2048-10-01,853.62
well-164,2048-11-01,840.78
well-164,2048-12-01,827.99
well-164,2049-01-01,828.07
well-164,2049-02-01,813.6
well-164,2049-03-01,812.11
well-164,2049-04-01,806.0
well-164,2049-05-01,791.87
well-164,2049-06-01,791.16
well-164,2049-07-01,811.0
well-164,2049-08-01,817.43
well-164,2049-09-01,846.27
well-164,2049-10-01,851.81
well-164,2049-11-01,844.87
well-164,2049-12-01,837.85
well-164,2050-01-01,837.89
well-165,2048-02-01,1960.74
well-165,2048-03-01,1972.68
well-165,2048-04-01,1971.74
well-165,2048-05-01,1970.39
well-165,2048-06-01,2014.72
well-165,2048-07-01,2098.62
well-165,2048-08-01,1982.81
well-165,2048-09-01,1858.67
well-165,2048-10-01,1861.11
well-165,2048-11-01,1836.68
well-165,2048-12-01,1794.22
well-165,2049-01-01,1760.49
well-165,2049-02-01,1722.68
well-165,2049-03-01,1684.44
well-165,2049-04-01,1693.77
well-165,2049-05-01,1640.21
well-165,2049-06-01,1635.78
well-165,2049-07-01,1641.62
well-165,2049-08-01,1641.77
well-165,2049-09-01,1682.96
well-165,2049-10-01,1712.51
well-165,2049-11-01,1719.33
well-165,2049-12-01,1718.77
well-165,2050-01-01,1717.48
well-166,2048-02-01,1606.22
well-166,2048-03-01,1621.8
well-166,2048-04-01,1632.71
well-166,2048-05-01,1621.75
well-166,2048-06-01,1610.19
well-166,2048-07-01,1614.13
well-166,2048-08-01,1581.93
well-166,2048-09-01,1664.71
well-166,2048-10-01,1622.73
well-166,2048-11-01,1511.66
well-166,2048-12-01,1435.07
well-166,2049-01-01,1430.71
well-166,2049-02-01,1420.64
well-166,2049-03-01,1418.69
well-166,2049-04-01,1438.62
well-166,2049-05-01,1415.49
well-166,2049-06-01,1436.21
well-166,2049-07-01,1452.1
well-166,2049-08-01,1445.61
well-166,2049-09-01,1450.75
well-166,2049-10-01,1453.11
well-166,2049-11-01,1453.61
well-166,2049-12-01,1451.03
well-166,2050-01-01,1451.03
well-167,2048-02-01,1904.61
well-167,2048-03-01,1929.65
well-167,2048-04-01,1934.55
well-167,2048-05-01,1938.12
well-167,2048-06-01,1938.12
well-167,2048-07-01,1945.09
well-167,2048-08-01,1963.58
well-167,2048-09-01,1967.04
well-167,2048-10-01,1969.98
well-167,2048-11-01,1964.48
well-167,2048-12-01,1969.98
well-167,2049-01-01,1965.9
well-167,2049-02-01,1969.69
well-167,2049-03-01,1957.46
well-167,2049-04-01,1953.83
well-167,2049-05-01,1961.5
well-167,2049-06-01,1981.49
well-167,2049-07-01,1983.09
well-167,2049-08-01,2005.52
well-167,2049-09-01,2016.4
well-167,2049-10-01,2011.68
well-167,2049-11-01,2015.25
well-167,2049-12-01,2016.55
well-167,2050-01-01,2014.26
well-168,2048-02-01,1485.56
well-168,2048-03-01,1517.99
well-168,2048-04-01,1502.85
well-168,2048-05-01,1502.4
well-168,2048-06-01,1499.91
well-168,2048-07-01,1459.92
well-168,2048-08-01,1437.93
well-168,2048-09-01,1435.81
well-168,2048-10-01,1412.33
well-168,2048-11-01,1393.77
well-168,2048-12-01,1331.62
well-168,2049-01-01,1344.88
well-168,2049-02-01,1345.64
well-168,2049-03-01,1350.18
well-168,2049-04-01,1369.56
well-168,2049-05-01,1378.85
well-168,2049-06-01,1373.77
well-168,2049-07-01,1383.22
well-168,2049-08-01,1380.36
well-168,2049-09-01,1382.61
well-168,2049-10-01,1392.69
well-168,2049-11-01,1387.8
well-168,2049-12-01,1388.26
well-168,2050-01-01,1388.26
well-169,2048-02-01,3255.27
well-169,2048-03-01,3255.27
well-169,2048-04-01,3240.81
well-169,2048-05-01,3255.27
well-169,2048-06-01,3255.27
well-169,2048-07-01,3236.02
well-169,2048-08-01,3349.34
well-169,2048-09-01,3299.05
well-169,2048-10-01,3333.39
well-169,2048-11-01,3354.46
well-169,2048-12-01,3354.58
well-169,2049-01-01,3353.93
well-169,2049-02-01,3385.56
well-169,2049-03-01,3377.67
well-169,2049-04-01,3377.67
well-169,2049-05-01,3362.18
well-169,2049-06-01,3457.58
well-169,2049-07-01,3461.29
well-169,2049-08-01,3457.52
well-169,2049-09-01,3458.74
well-169,2049-10-01,3464.55
well-169,2049-11-01,3515.12
well-169,2049-12-01,3484.26
well-169,2050-01-01,3487.89
well-17,2048-02-01,701.19
well-17,2048-03-01,700.72
well-17,2048-04-01,705.78
well-17,2048-05-01,705.78
well-17,2048-06-01,706.95
well-17,2048-07-01,700.58
well-17,2048-08-01,702.02
well-17,2048-09-01,699.78
well-17,2048-10-01,702.82
well-17,2048-11-01,702.82
well-17,2048-12-01,708.01
well-17,2049-01-01,704.06
well-17,2049-02-01,708.83
well-17,2049-03-01,710.79
well-17,2049-04-01,713.34
well-17,2049-05-01,711.42
well-17,2049-06-01,710.84
well-17,2049-07-01,711.11
well-17,2049-08-01,709.87
well-17,2049-09-01,710.24
well-17,2049-10-01,717.74
well-17,2049-11-01,713.01
well-17,2049-12-01,703.67
well-17,2050-01-01,701.08
well-170,2048-02-01,1090.54
well-170,2048-03-01,1086.71
well-170,2048-04-01,1085.58
well-170,2048-05-01,1084.74
well-170,2048-06-01,1088.24
well-170,2048-07-01,1074.89
well-170,2048-08-01,1080.11
well-170,2048-09-01,1067.28
well-170,2048-10-01,1072.64
well-170,2048-11-01,1068.89
well-170,2048-12-01,1068.09
well-170,2049-01-01,1065.71
well-170,2049-02-01,1067.41
well-170,2049-03-01,1070.16
well-170,2049-04-01,1067.44
well-170,2049-05-01,1083.21
well-170,2049-06-01,1076.91
well-170,2049-07-01,1071.49
well-170,2049-08-01,1100.32
well-170,2049-09-01,1100.78
well-170,2049-10-01,1111.79
well-170,2049-11-01,1098.97
well-170,2049-12-01,1132.37
well-170,2050-01-01,1133.82
well-171,2048-02-01,1732.52
well-171,2048-03-01,1725.04
well-171,2048-04-01,1727.78
well-171,2048-05-01,1729.63
well-171,2048-06-01,1723.42
well-171,2048-07-01,1722.76
well-171,2048-08-01,1721.63
well-171,2048-09-01,1723.74
well-171,2048-10-01,1738.24
well-171,2048-11-01,1777.09
well-171,2048-12-01,1776.67
well-171,2049-01-01,1774.27
well-171,2049-02-01,1766.38
well-171,2049-03-01,1776.67
well-171,2049-04-01,1770.39
well-171,2049-05-01,1749.73
well-171,2049-06-01,1782.69
well-171,2049-07-01,1784.12
well-171,2049-08-01,1802.89
well-171,2049-09-01,1825.34
well-171,2049-10-01,1834.51
well-171,2049-11-01,1835.15
well-171,2049-12-01,1830.21
well-171,2050-01-01,1830.2
well-172,2048-02-01,1302.54
well-172,2048-03-01,1304.28
well-172,2048-04-01,1282.36
well-172,2048-05-01,1282.76
well-172,2048-06-01,1283.48
well-172,2048-07-01,1286.12
well-172,2048-08-01,1276.72
well-172,2048-09-01,1276.78
well-172,2048-10-01,1279.4
well-172,2048-11-01,1279.13
well-172,2048-12-01,1272.17
well-172,2049-01-01,1272.19
well-172,2049-02-01,1272.02
well-172,2049-03-01,1279.28
well-172,2049-04-01,1272.19
well-172,2049-05-01,1293.8
well-172,2049-06-01,1293.48
well-172,2049-07-01,1290.2
well-172,2049-08-01,1292.0
well-172,2049-09-01,1287.4
well-172,2049-10-01,1287.75
well-172,2049-11-01,1285.42
well-172,2049-12-01,1293.98
well-172,2050-01-01,1295.36
well-173,2048-02-01,3121.78
well-173,2048-03-01,3129.72
well-173,2048-04-01,3129.72
well-173,2048-05-01,3129.72
well-173,2048-06-01,3122.96
well-173,2048-07-01,3123.16
well-173,2048-08-01,3123.16
well-173,2048-09-01,3123.08
well-173,2048-10-01,3123.16
well-173,2048-11-01,3124.19
well-173,2048-12-01,3121.85
well-173,2049-01-01,3132.09
well-173,2049-02-01,3121.85
well-173,2049-03-01,3121.85
well-173,2049-04-01,3128.62
well-173,2049-05-01,3126.45
well-173,2049-06-01,3139.85
well-173,2049-07-01,3140.95
well-173,2049-08-01,3142.62
well-173,2049-09-01,3147.02
well-173,2049-10-01,3149.04
well-173,2049-11-01,3148.61
well-173,2049-12-01,3131.94
well-173,2050-01-01,3119.75
well-174,2048-02-01,1338.27
well-174,2048-03-01,1341.13
well-174,2048-04-01,1326.57
well-174,2048-05-01,1338.27
well-174,2048-06-01,1341.94
well-174,2048-07-01,1348.45
well-174,2048-08-01,1358.69
well-174,2048-09-01,1358.8
well-174,2048-10-01,1358.73
well-174,2048-11-01,1361.5
well-174,2048-12-01,1361.34
well-174,2049-01-01,1357.41
well-174,2049-02-01,1357.62
well-174,2049-03-01,1350.46
well-174,2049-04-01,1353.1
well-174,2049-05-01,1347.11
well-174,2049-06-01,1364.06
well-174,2049-07-01,1343.55
well-174,2049-08-01,1350.71
well-174,2049-09-01,1338.95
well-174,2049-10-01,1360.89
well-174,2049-11-01,1362.58
well-174,2049-12-01,1363.59
well-174,2050-01-01,1363.63
well-175,2048-02-01,1090.55
well-175,2048-03-01,1091.12
well-175,2048-04-01,1091.12
well-175,2048-05-01,1064.19
well-175,2048-06-01,1065.32
well-175,2048-07-01,1066.04
well-175,2048-08-01,1101.75
well-175,2048-09-01,1101.79
well-175,2048-10-01,1107.44
well-175,2048-11-01,1107.44
well-175,2048-12-01,1107.44
well-175,2049-01-01,1107.44
well-175,2049-02-01,1109.0
well-175,2049-03-01,1109.0
well-175,2049-04-01,1109.05
well-175,2049-05-01,1109.32
well-175,2049-06-01,1107.09
well-175,2049-07-01,1109.05
well-175,2049-08-01,1107.44
well-175,2049-09-01,1102.41
well-175,2049-10-01,1110.64
well-175,2049-11-01,1114.88
well-175,2049-12-01,1125.74
well-175,2050-01-01,1126.52
well-176,2048-02-01,473.42
well-176,2048-03-01,476.71
well-176,2048-04-01,476.71
well-176,2048-05-01,476.71
well-176,2048-06-01,474.85
well-176,2048-07-01,475.9
well-176,2048-08-01,495.32
well-176,2048-09-01,499.52
well-176,2048-10-01,498.58
well-176,2048-11-01,498.2
well-176,2048-12-01,498.2
well-176,2049-01-01,498.52
well-176,2049-02-01,498.08
well-176,2049-03-01,499.46
well-176,2049-04-01,497.1
well-176,2049-05-01,498.08
well-176,2049-06-01,500.45
well-176,2049-07-01,500.62
well-176,2049-08-01,498.33
well-176,2049-09-01,500.25
well-176,2049-10-01,505.43
well-176,2049-11-01,508.16
well-176,2049-12-01,506.67
well-176,2050-01-01,506.67
well-177,2048-02-01,2104.66
well-177,2048-03-01,2105.24
well-177,2048-04-01,2062.28
well-177,2048-05-01,2107.96
well-177,2048-06-01,2108.35
well-177,2048-07-01,2113.48
well-177,2048-08-01,2109.48
well-177,2048-09-01,2110.28
well-177,2048-10-01,2103.43
well-177,2048-11-01,2099.82
well-177,2048-12-01,2126.39
well-177,2049-01-01,2119.94
well-177,2049-02-01,2137.0
well-177,2049-03-01,2113.82
well-177,2049-04-01,2137.17
well-177,2049-05-01,2117.17
well-177,2049-06-01,2134.66
well-177,2049-07-01,2137.96
well-177,2049-08-01,2141.87
well-177,2049-09-01,2130.86
well-177,2049-10-01,2139.86
well-177,2049-11-01,2153.87
well-177,2049-12-01,2152.79
well-177,2050-01-01,2154.21
well-178,2048-02-01,1104.35
well-178,2048-03-01,1108.93
well-178,2048-04-01,1117.67
well-178,2048-05-01,1117.17
well-178,2048-06-01,1117.27
well-178,2048-07-01,1116.58
well-178,2048-08-01,1130.33
well-178,2048-09-01,1130.33
well-178,2048-10-01,1129.84
well-178,2048-11-01,1129.05
well-178,2048-12-01,1127.63
well-178,2049-01-01,1125.39
well-178,2049-02-01,1127.01
well-178,2049-03-01,1125.89
well-178,2049-04-01,1124.88
well-178,2049-05-01,1117.76
well-178,2049-06-01,1111.62
well-178,2049-07-01,1125.79
well-178,2049-08-01,1122.45
well-178,2049-09-01,1148.51
well-178,2049-10-01,1132.01
well-178,2049-11-01,1208.39
well-178,2049-12-01,1203.7
well-178,2050-01-01,1240.26
well-179,2048-02-01,814.72
well-179,2048-03-01,812.96
well-179,2048-04-01,812.43
well-179,2048-05-01,810.99
well-179,2048-06-01,826.17
well-179,2048-07-01,823.85
well-179,2048-08-01,821.95
well-179,2048-09-01,822.6
well-179,2048-10-01,822.6
well-179,2048-11-01,818.78
well-179,2048-12-01,810.73
well-179,2049-01-01,809.16
well-179,2049-02-01,808.49
well-179,2049-03-01,808.54
well-179,2049-04-01,809.53
well-179,2049-05-01,808.57
well-179,2049-06-01,809.83
well-179,2049-07-01,811.49
well-179,2049-08-01,798.47
well-179,2049-09-01,806.3
well-179,2049-10-01,803.04
well-179,2049-11-01,776.81
well-179,2049-12-01,797.14
well-179,2050-01-01,797.75
well-18,2048-02-01,870.81
well-18,2048-03-01,879.45
well-18,2048-04-01,860.92
well-18,2048-05-01,873.76
well-18,2048-06-01,871.6
well-18,2048-07-01,852.66
well-18,2048-08-01,840.37
well-18,2048-09-01,851.17
well-18,2048-10-01,850.85
well-18,2048-11-01,853.12
well-18,2048-12-01,853.84
well-18,2049-01-01,862.71
well-18,2049-02-01,876.98
well-18,2049-03-01,873.18
well-18,2049-04-01,874.05
well-18,2049-05-01,873.04
well-18,2049-06-01,873.04
well-18,2049-07-01,872.99
well-18,2049-08-01,874.08
well-18,2049-09-01,885.36
well-18,2049-10-01,880.17
well-18,2049-11-01,867.75
well-18,2049-12-01,875.38
well-18,2050-01-01,875.38
well-180,2048-02-01,557.82
well-180,2048-03-01,558.8
well-180,2048-04-01,556.31
well-180,2048-05-01,562.72
well-180,2048-06-01,565.89
well-180,2048-07-01,565.89
well-180,2048-08-01,562.76
well-180,2048-09-01,562.72
well-180,2048-10-01,543.95
well-180,2048-11-01,543.25
well-180,2048-12-01,551.38
well-180,2049-01-01,547.2
well-180,2049-02-01,545.69
well-180,2049-03-01,558.09
well-180,2049-04-01,558.09
well-180,2049-05-01,553.93
well-180,2049-06-01,553.79
well-180,2049-07-01,563.04
well-180,2049-08-01,573.54
well-180,2049-09-01,571.91
well-180,2049-10-01,595.94
well-180,2049-11-01,577.42
well-180,2049-12-01,559.86
well-180,2050-01-01,559.31
well-181,2048-02-01,349.54
well-181,2048-03-01,346.78
well-181,2048-04-01,346.82
well-181,2048-05-01,356.54
well-181,2048-06-01,356.54
well-181,2048-07-01,356.54
well-181,2048-08-01,356.54
well-181,2048-09-01,354.9
well-181,2048-10-01,354.9
well-181,2048-11-01,356.21
well-181,2048-12-01,359.63
well-181,2049-01-01,359.6
well-181,2049-02-01,359.18
well-181,2049-03-01,359.49
well-181,2049-04-01,360.27
well-181,2049-05-01,361.36
well-181,2049-06-01,365.12
well-181,2049-07-01,364.01
well-181,2049-08-01,364.41
well-181,2049-09-01,363.86
well-181,2049-10-01,366.53
well-181,2049-11-01,366.41
well-181,2049-12-01,362.71
well-181,2050-01-01,361.53
well-182,2048-02-01,468.75
well-182,2048-03-01,474.76
well-182,2048-04-01,474.08
well-182,2048-05-01,475.1
well-182,2048-06-01,470.09
well-182,2048-07-01,472.85
well-182,2048-08-01,471.51
well-182,2048-09-01,475.24
well-182,2048-10-01,476.06
well-182,2048-11-01,476.06
well-182,2048-12-01,477.73
well-182,2049-01-01,492.0
well-182,2049-02-01,480.58
well-182,2049-03-01,487.2
well-182,2049-04-01,484.68
well-182,2049-05-01,490.67
well-182,2049-06-01,491.76
well-182,2049-07-01,505.68
well-182,2049-08-01,495.07
well-182,2049-09-01,499.1
well-182,2049-10-01,494.83
well-182,2049-11-01,492.93
well-182,2049-12-01,491.99
well-182,2050-01-01,491.99
well-183,2048-02-01,307.68
well-183,2048-03-01,307.03
well-183,2048-04-01,307.03
well-183,2048-05-01,307.03
well-183,2048-06-01,307.11
well-183,2048-07-01,308.95
well-183,2048-08-01,308.95
well-183,2048-09-01,309.03
well-183,2048-10-01,308.73
well-183,2048-11-01,308.73
well-183,2048-12-01,308.73
well-183,2049-01-01,307.93
well-183,2049-02-01,314.29
well-183,2049-03-01,314.54
well-183,2049-04-01,314.87
well-183,2049-05-01,312.33
well-183,2049-06-01,314.73
well-183,2049-07-01,314.64
well-183,2049-08-01,314.64
well-183,2049-09-01,314.64
well-183,2049-10-01,315.99
well-183,2049-11-01,315.94
well-183,2049-12-01,312.19
well-183,2050-01-01,311.01
well-184,2048-02-01,932.62
well-184,2048-03-01,925.62
well-184,2048-04-01,925.14
well-184,2048-05-01,925.91
well-184,2048-06-01,930.26
well-184,2048-07-01,929.55
well-184,2048-08-01,926.74
well-184,2048-09-01,926.08
well-184,2048-10-01,926.08
well-184,2048-11-01,926.95
well-184,2048-12-01,926.95
well-184,2049-01-01,926.95
well-184,2049-02-01,926.04
well-184,2049-03-01,926.91
well-184,2049-04-01,926.91
well-184,2049-05-01,930.26
well-184,2049-06-01,932.76
well-184,2049-07-01,938.46
well-184,2049-08-01,921.63
well-184,2049-09-01,933.13
well-184,2049-10-01,936.77
well-184,2049-11-01,952.15
well-184,2049-12-01,931.03
well-184,2050-01-01,930.67
well-185,2048-02-01,407.51
well-185,2048-03-01,407.13
well-185,2048-04-01,408.83
well-185,2048-05-01,408.34
well-185,2048-06-01,408.94
well-185,2048-07-01,408.94
well-185,2048-08-01,409.46
well-185,2048-09-01,410.49
well-185,2048-10-01,410.74
well-185,2048-11-01,414.34
well-185,2048-12-01,414.33
well-185,2049-01-01,414.34
well-185,2049-02-01,414.33
